"Name","Type","QC.matrix.1","QC.matrix.2","Species","isotope.expected","isotope.precision","Method","Facility","Normalization","Slope","slope.confi95","Intercept","intercept.confi95","isotope.max","isotope.min","isotope.range","standards","isotope.norm","isotope.SE","isotope.confi95","one.point.mean","isotope.deviation","deviation_significant","SRM.matrix.1","SRM.matrix.2","Matrix.1","Matrix.2","Extrapolation"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",141,0.985167886870293,0.00892267858292828,0.74695791743718,0.150948088122377,-0.451,-25.397,24.946,"USGS90_USGS63_USGS40_USGS88",-13.5212567268659,0.0847850011478077,0.181845741796914,NA,0.228743273134135,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",142,0.984706461680139,0.00994941022616969,0.765300520566869,0.173442535512574,-0.451,-25.397,24.946,"USGS90_USGS63_USGS40_USGS89",-13.546220157637,0.0962089234551503,0.206347618285509,NA,0.203779842363037,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",143,0.979606370047766,0.0136417166038463,0.698117208261449,0.190135863260227,-0.451,-17.256,16.805,"USGS90_USGS63_USGS88_USGS89",-13.548163439989,0.0961385573599011,0.206196698021138,NA,0.201836560011033,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",144,1.00126460682094,0.0105118792144643,1.07128461262029,0.229845736547217,-12.51,-26.758,14.248,"USGS90_IAEA600_USGS40_USGS88",-13.6278008027707,0.0763405033215087,0.163734095272917,NA,0.122199197229252,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",145,1.00696365260123,0.0112027702960423,1.22734353092636,0.249443737168511,-12.51,-26.758,14.248,"USGS90_IAEA600_USGS40_USGS89",-13.7056521308141,0.0783982454510716,0.168147513199571,NA,0.044347869185879,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",146,1.00367920238571,0.015183420491217,1.10316381113168,0.29836830431104,-12.51,-26.758,14.248,"USGS90_IAEA600_USGS88_USGS89",-13.6267781365023,0.0918084478215875,0.196909536726137,NA,0.123221863497688,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",147,1.00020257956076,0.0173195480638979,1.04976443468775,0.33225952770952,-12.51,-25.397,12.887,"USGS90_USGS40_USGS88_USGS89",-13.6207551480927,0.0949170083737411,0.203576736016983,NA,0.129244851907321,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",148,0.986834370979994,0.00223716975155941,0.679529268583159,0.0580722945212903,-0.451,-33.959,33.508,"USGS61_USGS63_IAEA600_USGS40",-13.43009491595,0.0317531893206593,0.0681038177538839,NA,0.319905084049969,TRUE,"Compound","High Organic","Compound / Plant","High Organic / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",149,0.987368201085438,0.00179424732930078,0.680144942211493,0.0426180756838676,-0.451,-33.959,33.508,"USGS61_USGS63_IAEA600_USGS88",-13.4234573562741,0.0249003363940067,0.0534059100225407,NA,0.32654264372586,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",150,0.987704974165148,0.00505263668982237,0.713393569868835,0.121880688373893,-0.451,-33.959,33.508,"USGS61_USGS63_IAEA600_USGS89",-13.4525429327717,0.0697003993010695,0.149492488563489,NA,0.297457067228276,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",151,0.986656264797496,0.00225006390389038,0.682812087904754,0.0525791731948386,-0.451,-33.959,33.508,"USGS61_USGS63_USGS40_USGS88",-13.43584646536,0.0307259207483316,0.065900545795039,NA,0.314153534639983,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",152,0.986988113811217,0.00513383264969436,0.715480077279422,0.121894756347199,-0.451,-33.959,33.508,"USGS61_USGS63_USGS40_USGS89",-13.4644276778203,0.0697319148122437,0.149560082612319,NA,0.285572322179684,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",153,0.987187500473813,0.00530252896703753,0.708530477090288,0.112997747631275,-0.451,-33.959,33.508,"USGS61_USGS63_USGS88_USGS89",-13.4546684097148,0.0680609296949957,0.145976175977136,NA,0.295331590285242,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",154,0.988528423479493,0.00447908240438821,0.728524000686757,0.121675555483997,-15.08,-33.959,18.879,"USGS61_IAEA600_USGS40_USGS88",-13.4566429095326,0.041959603447846,0.0899943989052502,NA,0.293357090467397,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",155,0.995206054058626,0.00983220335916579,0.934589900122626,0.270277613223306,-16.783,-33.959,17.176,"USGS61_IAEA600_USGS40_USGS89",-13.5734100943551,0.0869034987046251,0.186389467155162,NA,0.17658990564493,FALSE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",156,0.991431721680332,0.00811208200102864,0.811408512835456,0.20618400404328,-15.08,-33.959,18.879,"USGS61_IAEA600_USGS88_USGS89",-13.5008374456181,0.0769616142921667,0.165066245814504,NA,0.249162554381895,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",157,0.990623102715665,0.0083256128617728,0.807384328174776,0.208620783451714,-15.08,-33.959,18.879,"USGS61_USGS40_USGS88_USGS89",-13.5077955394863,0.0773605364755841,0.165921848803012,NA,0.242204460513667,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",158,0.986013604275708,0.0028386351857046,0.672767666267942,0.05894317625092,-0.451,-26.758,26.307,"USGS63_IAEA600_USGS40_USGS88",-13.4344167350494,0.0324473946743559,0.0695927401551735,NA,0.315583264950615,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",159,0.986053059140958,0.00613040197859116,0.69912890053227,0.129881026232242,-0.451,-26.758,26.307,"USGS63_IAEA600_USGS40_USGS89",-13.4606132778448,0.0700347677600732,0.15020963758322,NA,0.289386722155191,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",160,0.986337301908892,0.0067903868971052,0.695567594357989,0.125067714815273,-0.451,-26.758,26.307,"USGS63_IAEA600_USGS88_USGS89",-13.4531235599398,0.0686712177724166,0.147285113721384,NA,0.296876440060174,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",161,0.983892419242147,0.00680307334901886,0.674839222050652,0.121907083427854,-0.451,-25.397,24.946,"USGS63_USGS40_USGS88_USGS89",-13.4654856191041,0.0658984436589499,0.141338104714217,NA,0.284514380895926,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"four.point","UNM CSI",162,0.990658497691185,0.0127393566143689,0.802325482777144,0.288540486439539,-15.08,-26.758,11.678,"IAEA600_USGS40_USGS88_USGS89",-13.5022063748014,0.0851013666929332,0.182524278406615,NA,0.247793625198556,TRUE,"Mixed","High Organic","Mixed / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"one.point","UNM CSI",1,1,NA,-1.19575,0.0595008956709231,-27.044,-27.133,0.0889999999999986,"USGS91",-13.7695,0.0373931811965756,0.0595008956709231,-28.28,-0.0195000000000007,FALSE,"Plant","Plant","Matched","Matched","Extrapolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"one.point","UNM CSI",2,1,NA,-1.17625,0.109724230612427,-12.51,-12.662,0.152000000000001,"USGS90",-13.75,0.0689559037839887,0.109724230612427,-13.75,0,FALSE,"Plant","Plant",NA,NA,"Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"one.point","UNM CSI",3,1,NA,-1.1185,0.0399710695086943,-33.902,-33.959,0.0570000000000022,"USGS61",-13.69225,0.0251197133741623,0.0399710695086943,-35.05,0.057750000000004,FALSE,"Compound","High Organic","Compound / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"one.point","UNM CSI",4,1,NA,-0.68625,0.0497347396338692,-0.451,-0.519,0.068,"USGS63",-13.26,0.031255666152982,0.0497347396338692,-1.17,0.49,TRUE,"Compound","High Organic","Compound / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"one.point","UNM CSI",5,1,NA,-1.0265,0.087507629087223,-26.631,-26.758,0.126999999999999,"IAEA600",-13.60025,0.0549939390599848,0.087507629087223,-27.73,0.149749999999999,TRUE,"Compound","High Organic","Compound / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"one.point","UNM CSI",6,1,NA,-1.07625,0.103355017015928,-25.242,-25.397,0.154999999999998,"USGS40",-13.65,0.0649531882717587,0.103355017015928,-26.39,0.0999999999999996,FALSE,"Compound","High Organic","Compound / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"one.point","UNM CSI",7,1,NA,-0.899999999999999,0.0929288852747515,-15.08,-15.22,0.140000000000001,"USGS88",-13.47375,0.0584009132348689,0.0929288852747515,-16.06,0.276250000000001,TRUE,"Macromolecule","High Organic","Macromolecule / Plant","High Organic / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"one.point","UNM CSI",8,1,NA,-1.0315,0.340155973449571,-16.783,-17.256,0.472999999999999,"USGS89",-13.60525,0.213770125758176,0.340155973449571,-18.13,0.144750000000002,FALSE,"Macromolecule","High Organic","Macromolecule / Plant","High Organic / Plant","Extrapolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",37,1.00206815636751,0.00391213654653466,1.21663783093585,0.106357445399348,-12.51,-33.959,21.449,"USGS91_USGS90_USGS61",-13.7619260160167,0.0375061179074589,0.0835688384967873,NA,-0.0119260160166519,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",38,0.981653952163186,0.00805763876443533,0.755233577816532,0.146388307708766,-0.451,-27.133,26.682,"USGS91_USGS90_USGS63",-13.5780878266161,0.0816702433760445,0.181972642317339,NA,0.171912173383902,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",39,1.00422028821438,0.00889579967628784,1.23096910194517,0.215330654585141,-12.51,-27.133,14.623,"USGS91_USGS90_IAEA600",-13.7467040488611,0.0654729760663977,0.145882881728708,NA,0.00329595113887748,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",40,1.0020157153211,0.0078497054110197,1.19538841408996,0.186048119908474,-12.51,-27.133,14.623,"USGS91_USGS90_USGS40",-13.7414395837869,0.055436080994098,0.123519285864808,NA,0.008560416213097,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",41,0.991089686739821,0.0145807658604588,0.918133300905391,0.297240812121175,-12.51,-27.133,14.623,"USGS91_USGS90_USGS88",-13.6131810081556,0.0923525741634433,0.205774358574512,NA,0.136818991844418,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",42,0.99605053193883,0.0154263124958985,1.05530000048,0.323280674143849,-12.51,-27.133,14.623,"USGS91_USGS90_USGS89",-13.6830909310904,0.0954891434525539,0.212763070469526,NA,0.0669090689095704,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",43,0.985516114365392,0.00374781541856395,0.688763125522578,0.097482348080432,-0.451,-33.959,33.508,"USGS91_USGS61_USGS63",-13.4574289879195,0.051820757739265,0.115463843658225,NA,0.292571012080533,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",44,0.997557657710059,0.0163742087506565,1.03945010369266,0.499991390918235,-26.631,-33.959,7.328,"USGS91_USGS61_IAEA600",-13.6465296000458,0.132487362200583,0.295200239116296,NA,0.103470399954217,FALSE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",45,0.999447289643298,0.0119950815808851,1.11363694226555,0.361494227497216,-25.242,-33.959,8.717,"USGS91_USGS61_USGS40",-13.6949562864397,0.096070232014887,0.214057816471705,NA,0.0550437135603499,FALSE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",46,0.986972580406613,0.00726543980621985,0.726667719493667,0.200565818242152,-15.08,-33.959,18.879,"USGS91_USGS61_USGS88",-13.475974898932,0.0673592082483215,0.15008566893712,NA,0.274025101067991,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",47,0.99398771848625,0.0122798977681935,0.951996515963307,0.344199335294475,-16.783,-33.959,17.176,"USGS91_USGS61_USGS89",-13.6075589913342,0.10764045825435,0.239837887082124,NA,0.142441008665831,FALSE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",48,0.984075199269349,0.00418386251593861,0.665973298073791,0.0957144914044877,-0.451,-27.133,26.682,"USGS91_USGS63_IAEA600",-13.4539751717185,0.0494544449496278,0.110191370195682,NA,0.296024828281469,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",49,0.982631546707682,0.00307318079846752,0.662798522718978,0.0686624842479574,-0.451,-27.133,26.682,"USGS91_USGS63_USGS40",-13.4705104543694,0.0354365057890364,0.0789574553271886,NA,0.27948954563063,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",50,0.981365745575513,0.0031228619186755,0.644651693713859,0.0586746585864393,-0.451,-27.133,26.682,"USGS91_USGS63_USGS88",-13.4693938048164,0.0317569170783722,0.0707588207616276,NA,0.280606195183582,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",51,0.981045828498204,0.00695078423485018,0.670553506648179,0.134889646471711,-0.451,-27.133,26.682,"USGS91_USGS63_USGS89",-13.5001883927509,0.0715171091781295,0.159350049541535,NA,0.249811607249068,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Interpolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",52,0.955508183132874,0.0685182604404304,-0.122541903283748,1.88275388183165,-25.242,-27.133,1.891,"USGS91_IAEA600_USGS40",-13.0309800758501,0.467387789996528,1.04140489383527,NA,0.719019924149851,FALSE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",53,0.981864771090036,0.00983950765940578,0.605081350819635,0.242794372443334,-15.08,-27.133,12.053,"USGS91_IAEA600_USGS88",-13.4222468702985,0.0695911897151801,0.15505883356034,NA,0.327753129701456,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",54,0.991241143821776,0.0197391946611141,0.868122800982165,0.496419907292915,-16.783,-27.133,10.35,"USGS91_IAEA600_USGS89",-13.5606485715034,0.129903611058247,0.289443282812195,NA,0.189351428496602,FALSE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",55,0.978195772186986,0.00753638318285133,0.543262322261822,0.182234778897632,-15.08,-27.133,12.053,"USGS91_USGS40_USGS88",-13.4093937995006,0.0511416014289403,0.113950589096619,NA,0.340606200499447,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",56,0.987057550471279,0.0191721289455639,0.787096558103029,0.472854743628434,-16.783,-27.133,10.35,"USGS91_USGS40_USGS89",-13.5360360211254,0.121057031419932,0.269731875012873,NA,0.21396397887461,FALSE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","QC","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",57,0.97836074507142,0.015563139861294,0.59181524820387,0.33456273285007,-15.08,-27.133,12.053,"USGS91_USGS88_USGS89",-13.4567594974825,0.0926259209510927,0.206383413172139,NA,0.29324050251752,TRUE,"Mixed","Mixed","Mixed / Plant","Mixed / Plant","Extrapolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",58,0.98887444817618,0.00799835116957359,0.808352058454567,0.173948594087807,-0.451,-33.959,33.508,"USGS90_USGS61_USGS63",-13.5326603727457,0.102152815721901,0.227610657549763,NA,0.217339627254297,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",59,1.00377129888626,0.00552150403974871,1.20328916792181,0.149064176580553,-12.51,-33.959,21.449,"USGS90_USGS61_IAEA600",-13.7252770458851,0.0524400657863675,0.116843747979322,NA,0.0247229541149387,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",60,1.00309125415859,0.00466298569620838,1.20114380006135,0.123781473854629,-12.51,-33.959,21.449,"USGS90_USGS61_USGS40",-13.7324433275176,0.0434821367956349,0.096884238361736,NA,0.0175566724823835,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",61,0.997216966905965,0.00923601870936963,1.00474749117362,0.218270435648406,-12.51,-33.959,21.449,"USGS90_USGS61_USGS88",-13.6163923617377,0.0860299581223955,0.191686692127262,NA,0.133607638262294,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",62,1.0005164123332,0.00979108553511854,1.12027115915363,0.236224482668438,-12.51,-33.959,21.449,"USGS90_USGS61_USGS89",-13.6869530477959,0.0891225020568739,0.198577309419147,NA,0.0630469522041484,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",63,0.987624059322629,0.010512772969543,0.787055376703379,0.187997884307841,-0.451,-26.758,26.307,"USGS90_USGS63_IAEA600",-13.5282299480098,0.103701575295348,0.231061508927745,NA,0.221770051990218,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",64,0.98455466366145,0.0101244069851767,0.766901051951504,0.174075382482448,-0.451,-25.397,24.946,"USGS90_USGS63_USGS40",-13.5499343452796,0.0950412568750268,0.211765116984855,NA,0.200065654720385,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",65,0.977397622556284,0.0154740122096959,0.68742611559789,0.189170458516483,-0.451,-15.22,14.769,"USGS90_USGS63_USGS88",-13.5678415923651,0.0957918698602317,0.213437586939995,NA,0.182158407634924,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",66,0.975519101561358,0.0152280089603442,0.694968768867623,0.200317941537738,-0.451,-17.256,16.805,"USGS90_USGS63_USGS89",-13.6017006203472,0.102340548367027,0.228028951950154,NA,0.148299379652839,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",67,1.0095913621523,0.00635629882261002,1.30998858309225,0.149269189235417,-12.51,-26.758,14.248,"USGS90_IAEA600_USGS40",-13.7518397081906,0.0435343114919845,0.0970004908297632,NA,-0.00183970819058388,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
"USGS90","SRM","Plant","Plant","C",-13.75,0.06,"three.point","UNM CSI",68,1.00372556796633,0.0141157785630547,1.10570639359412,0.284184314622877,-12.51,-26.758,14.248,"USGS90_IAEA600_USGS88",-13.6286818132076,0.0848167958206705,0.188983598069023,NA,0.121318186792408,FALSE,"Mixed","Mixed",NA,NA,"Interpolated"
